UO_Cadastradora_Codigo,UO_Cadastradora_Nome,UO_Devedora_Codigo,UO_Devedora_Nome,Ano,Precatorio,Tipo_Causa,Valor_RS,conciliacao_status,conciliacao_tipo,cnj_processo_execucao,cnj_processo_originario,cnj_candidato,match_metodo,cnpj_entidade_devedora,causa_provavel,tribunal_cobertura,siop_chave,siop_tribunal,siop_data_ajuizamento,siop_data_autuacao,siop_tipo_despesa,siop_tributario,siop_natureza_despesa,siop_valor_original,siop_valor_atualizado,siop_fundef,siop_anos_decorridos,siop_class_tempo,siop_class_nfgc,siop_faixa_valor,siop_match_status
12102,TRF - 1a. Região,33201,INSS,2026,1359733620254010000,Gratificação Incorporada/Quintos e Décimos/VPNI - Sistema Remuneratório e,1089756,NAO_IDENTIFICADO,PENDENTE,,,0135973-36.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0808234,Tribunal Regional Federal da 1a. Região,"1993-07-26 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1109311,1144280.5982060605,Não Fundef,31,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.8%
12102,TRF - 1a. Região,33201,INSS,2026,1543964420254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1089603,NAO_IDENTIFICADO,PENDENTE,,,0154396-44.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0808234,Tribunal Regional Federal da 1a. Região,"1993-07-26 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1109311,1144280.5982060605,Não Fundef,31,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.2%
12103,TRF - 2a. Região,33904,F. Regime Geral Prev. Social,2026,50055623320244000000,Aposentadoria por Tempo de Serviço (Art. 52/4),1088970,NAO_IDENTIFICADO,PENDENTE,,,5005562-33.2024.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.4%
12102,TRF - 1a. Região,33201,INSS,2026,1547117220254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1088193,NAO_IDENTIFICADO,PENDENTE,,,0154711-72.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1010707220254010000,Cofins - Importação - Contribuição Social - Contribuições - Tributário - Direito Tributário,1087828,NAO_IDENTIFICADO,PENDENTE,,,0101070-72.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,5742829520244010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,1087790,NAO_IDENTIFICADO,PENDENTE,,,0574282-95.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.1%
12102,TRF - 1a. Região,33201,INSS,2026,1545229420254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1087324,NAO_IDENTIFICADO,PENDENTE,,,0154522-94.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.2%
12102,TRF - 1a. Região,33201,INSS,2026,1547800720254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1087259,NAO_IDENTIFICADO,PENDENTE,,,0154780-07.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.2%
12102,TRF - 1a. Região,33201,INSS,2026,1549499120254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1086540,NAO_IDENTIFICADO,PENDENTE,,,0154949-91.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.2%
12102,TRF - 1a. Região,33201,INSS,2026,1478429320254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1085869,NAO_IDENTIFICADO,PENDENTE,,,0147842-93.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1365718720254010000,Honorários Advocatícios em Execução Contra a Fazenda Pública - Sucumbência,1085411,NAO_IDENTIFICADO,PENDENTE,,,0136571-87.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.9%
12102,TRF - 1a. Região,33201,INSS,2026,1550079420254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1084823,NAO_IDENTIFICADO,PENDENTE,,,0155007-94.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.4%
12102,TRF - 1a. Região,33201,INSS,2026,1552824320254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1084618,NAO_IDENTIFICADO,PENDENTE,,,0155282-43.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.4%
12103,TRF - 2a. Região,33904,F. Regime Geral Prev. Social,2026,50107480320254000000,RMI cujo salário-de-benefício supera menor valor teto,1084113,NAO_IDENTIFICADO,PENDENTE,,,5010748-03.2025.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1115285120254010000,PIS - Contribuição Social - Contribuições - Direito Tributário,1083782,NAO_IDENTIFICADO,PENDENTE,,,0111528-51.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.7%
12102,TRF - 1a. Região,33201,INSS,2026,1545852220254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1083216,NAO_IDENTIFICADO,PENDENTE,,,0154585-22.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.5%
12102,TRF - 1a. Região,33201,INSS,2026,1478593220254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1083178,NAO_IDENTIFICADO,PENDENTE,,,0147859-32.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.6%
12102,TRF - 1a. Região,33201,INSS,2026,1550997220254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1082948,NAO_IDENTIFICADO,PENDENTE,,,0155099-72.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.6%
12102,TRF - 1a. Região,33201,INSS,2026,1543869720254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1082780,NAO_IDENTIFICADO,PENDENTE,,,0154386-97.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1463246820254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1082145,NAO_IDENTIFICADO,PENDENTE,,,0146324-68.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.6%
12102,TRF - 1a. Região,44207,Instituto Chico Mendes,2026,7667083720244010000,Desapropriação - Intervenção na Propriedade - Administrativo,1081896,NAO_IDENTIFICADO,PENDENTE,,,0766708-37.2024.4.01.9198,,08829974000194,CNJ candidato nao encontrado na consulta publica TRF1 - possivel delay de sincronizacao,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_5_cand
12103,TRF - 2a. Região,26245,UFRJ,2026,50105843820254000000,"Reajustes de Remuneração, Proventos ou Pensão",1081651,NAO_IDENTIFICADO,PENDENTE,,,5010584-38.2025.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_MATCH_VALOR_18_cand
12102,TRF - 1a. Região,33201,INSS,2026,1543981420254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1081097,NAO_IDENTIFICADO,PENDENTE,,,0154398-14.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.7%
12102,TRF - 1a. Região,33904,F. Regime Geral Prev. Social,2026,6125640820244010000,Averbação/cômputo de tempo de serviço urbano - Tempo de Serviço - Direito,1080539,NAO_IDENTIFICADO,PENDENTE,,,0612564-08.2024.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.2%
12102,TRF - 1a. Região,33201,INSS,2026,1553413120254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1080505,NAO_IDENTIFICADO,PENDENTE,,,0155341-31.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.8%
12102,TRF - 1a. Região,33201,INSS,2026,1478385620254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1080001,NAO_IDENTIFICADO,PENDENTE,,,0147838-56.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.8%
12102,TRF - 1a. Região,36211,FUNASA,2026,1672645420254010000,CONCESSÃO - PENSÃO - SERVIDOR PÚBLICO CIVIL - ADMINISTRATIVO,1079851,NAO_IDENTIFICADO,PENDENTE,,,0167264-54.2025.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_MATCH_VALOR_23_cand
12102,TRF - 1a. Região,33201,INSS,2026,1553205520254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1078944,NAO_IDENTIFICADO,PENDENTE,,,0155320-55.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.9%
12102,TRF - 1a. Região,33201,INSS,2026,1550858820254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1078666,NAO_IDENTIFICADO,PENDENTE,,,0155085-88.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.0%
12102,TRF - 1a. Região,33201,INSS,2026,1551187820254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1077483,NAO_IDENTIFICADO,PENDENTE,,,0155118-78.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.1%
12102,TRF - 1a. Região,33201,INSS,2026,1547134220254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1076963,NAO_IDENTIFICADO,PENDENTE,,,0154713-42.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1463238320254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1076888,NAO_IDENTIFICADO,PENDENTE,,,0146323-83.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.1%
11101,Superior Tribunal de Justiça,52101,M. da Defesa,2025,13360,Administrativo - Militar - Regime - Anistia Política,1076672,NAO_IDENTIFICADO,PENDENTE,,,,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_UO_NO_SIOP
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1660079120254010000,Gratificações de Atividade - Sistema Remuneratório - Servidor Público Civil,1076250,NAO_IDENTIFICADO,PENDENTE,,,0166007-91.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.0%
12102,TRF - 1a. Região,33201,INSS,2026,1544068820254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1076105,NAO_IDENTIFICADO,PENDENTE,,,0154406-88.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.2%
12102,TRF - 1a. Região,33201,INSS,2026,1478411120254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1075832,NAO_IDENTIFICADO,PENDENTE,,,0147841-11.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.2%
12103,TRF - 2a. Região,33904,F. Regime Geral Prev. Social,2026,50090733920244000000,RMI - Renda Mensal Inicial,1075700,NAO_IDENTIFICADO,PENDENTE,,,5009073-39.2024.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.7%
12102,TRF - 1a. Região,33201,INSS,2026,1550607520254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1075571,NAO_IDENTIFICADO,PENDENTE,,,0155060-75.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.2%
12102,TRF - 1a. Região,33201,INSS,2026,1548554620254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1075517,NAO_IDENTIFICADO,PENDENTE,,,0154855-46.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.3%
12102,TRF - 1a. Região,33201,INSS,2026,1478333420254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1075414,NAO_IDENTIFICADO,PENDENTE,,,0147833-34.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.3%
12102,TRF - 1a. Região,33201,INSS,2026,1478532520254010000,"Índice de 28,86% Lei 8.622/1993 e 8.627/1993 - Reajuste de Vencimentos - Servidor",1074510,NAO_IDENTIFICADO,PENDENTE,,,0147853-25.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0923667,Tribunal Regional Federal da 5a. Região,"1997-05-22 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,1067498,1101149.4973220071,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.3%
11101,Superior Tribunal de Justiça,25101,M. da Fazenda,2024,12335,Administrativo - Militar - Pensão,1073772,NAO_IDENTIFICADO,PENDENTE,,,,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_UO_NO_SIOP
12102,TRF - 1a. Região,33904,F. Regime Geral Prev. Social,2026,2899343120244010000,Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário,1073224,NAO_IDENTIFICADO,PENDENTE,,,0289934-31.2024.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.9%
12102,TRF - 1a. Região,33904,F. Regime Geral Prev. Social,2026,711262520254019000,Restabelecimento - Pedidos Genéricos relativos aos Benefícios em Espécie - Direito,1073140,NAO_IDENTIFICADO,PENDENTE,,,0071126-25.2025.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.9%
12102,TRF - 1a. Região,83201,EGPA,2026,1326104120254010000,Gratificação Incorporada/Quintos e Décimos/VPNI - Sistema Remuneratório e,1072412,NAO_IDENTIFICADO,PENDENTE,,,0132610-41.2025.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_MATCH_VALOR_10_cand
12102,TRF - 1a. Região,33904,F. Regime Geral Prev. Social,2026,4169073120244010000,RMI pela equivalência entre Salário-de-Benefício e Salário-de-Contribuição - Renda,1071999,NAO_IDENTIFICADO,PENDENTE,,,0416907-31.2024.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0849430,Tribunal Regional Federal da 3a. Região,"2015-01-29 00:00:00,000","2025-03-20 00:00:00,000",12,Não,33909100,1082945,1117083.444069573,Não Fundef,10,De 10 até 15 anos,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,129228520254019000,Gratificação Incorporada/Quintos e Décimos/VPNI - Sistema Remuneratório e,1071897,NAO_IDENTIFICADO,PENDENTE,,,0012922-85.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0809722,Tribunal Regional Federal da 1a. Região,"1990-03-19 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1064962,1098533.5531935792,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.4%
